forget_cluster,retain_cluster,forget_radius_p95,frac_within_radius,mean_min_dist
triplet_052,triplet_064,1.4794650077819824,1.0,1.2734830379486084
triplet_052,triplet_065,1.4794650077819824,1.0,1.279604434967041
triplet_052,triplet_066,1.4794650077819824,1.0,1.2695127725601196
triplet_052,triplet_067,1.4794650077819824,1.0,1.276560664176941
triplet_052,triplet_068,1.4794650077819824,1.0,1.2681207656860352
triplet_052,triplet_069,1.4794650077819824,1.0,1.2792434692382812
triplet_052,triplet_070,1.4794650077819824,1.0,1.276994228363037
triplet_052,triplet_071,1.4794650077819824,1.0,1.2940205335617065
triplet_052,triplet_072,1.4794650077819824,1.0,1.29966139793396
triplet_052,triplet_073,1.4794650077819824,1.0,1.3013179302215576
triplet_052,triplet_074,1.4794650077819824,1.0,1.3047339916229248
triplet_052,triplet_075,1.4794650077819824,1.0,1.2990729808807373
triplet_052,triplet_076,1.4794650077819824,1.0,1.297999382019043
triplet_052,triplet_077,1.4794650077819824,1.0,1.2993206977844238
triplet_052,triplet_078,1.4794650077819824,1.0,1.2973649501800537
triplet_052,triplet_079,1.4794650077819824,1.0,1.2970213890075684
triplet_052,triplet_080,1.4794650077819824,1.0,1.300534963607788
triplet_052,triplet_081,1.4794650077819824,1.0,1.302573561668396
triplet_052,triplet_082,1.4794650077819824,1.0,1.3011436462402344
triplet_052,triplet_083,1.4794650077819824,1.0,1.3024041652679443
triplet_052,triplet_084,1.4794650077819824,1.0,1.3024733066558838
triplet_052,triplet_085,1.4794650077819824,1.0,1.2893760204315186
triplet_052,triplet_086,1.4794650077819824,1.0,1.305862545967102
triplet_052,triplet_087,1.4794650077819824,1.0,1.3029446601867676
triplet_052,triplet_088,1.4794650077819824,1.0,1.2974833250045776
triplet_052,triplet_089,1.4794650077819824,1.0,1.3058686256408691
triplet_052,triplet_090,1.4794650077819824,1.0,1.3037585020065308
triplet_052,triplet_091,1.4794650077819824,1.0,1.2953386306762695
triplet_052,triplet_092,1.4794650077819824,1.0,1.2989846467971802
triplet_052,triplet_093,1.4794650077819824,1.0,1.300588846206665
triplet_052,triplet_094,1.4794650077819824,1.0,1.2918620109558105
triplet_052,triplet_095,1.4794650077819824,1.0,1.2890793085098267
triplet_052,triplet_096,1.4794650077819824,1.0,1.2963868379592896
triplet_052,triplet_097,1.4794650077819824,1.0,1.2927685976028442
triplet_052,triplet_098,1.4794650077819824,1.0,1.2943893671035767
triplet_052,triplet_099,1.4794650077819824,1.0,1.2945747375488281
triplet_052,triplet_100,1.4794650077819824,1.0,1.290359377861023
triplet_053,triplet_001,1.477449655532837,1.0,1.3152786493301392
triplet_053,triplet_002,1.477449655532837,1.0,1.314057469367981
triplet_053,triplet_003,1.477449655532837,1.0,1.3190655708312988
triplet_053,triplet_004,1.477449655532837,1.0,1.3138293027877808
triplet_053,triplet_005,1.477449655532837,1.0,1.3164371252059937
triplet_053,triplet_006,1.477449655532837,1.0,1.3138231039047241
triplet_053,triplet_007,1.477449655532837,1.0,1.3097904920578003
triplet_053,triplet_008,1.477449655532837,1.0,1.313926339149475
triplet_053,triplet_009,1.477449655532837,1.0,1.3158284425735474
triplet_053,triplet_010,1.477449655532837,1.0,1.316105604171753
triplet_053,triplet_011,1.477449655532837,1.0,1.2781888246536255
triplet_053,triplet_012,1.477449655532837,1.0,1.2760114669799805
triplet_053,triplet_013,1.477449655532837,1.0,1.2756657600402832
triplet_053,triplet_014,1.477449655532837,1.0,1.274063229560852
triplet_053,triplet_015,1.477449655532837,1.0,1.2745893001556396
triplet_053,triplet_016,1.477449655532837,1.0,1.277220606803894
triplet_053,triplet_017,1.477449655532837,1.0,1.2747700214385986
triplet_053,triplet_018,1.477449655532837,1.0,1.270368218421936
triplet_053,triplet_019,1.477449655532837,1.0,1.2735252380371094
triplet_053,triplet_020,1.477449655532837,1.0,1.271600365638733
triplet_053,triplet_021,1.477449655532837,1.0,1.291758418083191
triplet_053,triplet_022,1.477449655532837,1.0,1.2922389507293701
triplet_053,triplet_023,1.477449655532837,1.0,1.28499436378479
triplet_053,triplet_024,1.477449655532837,1.0,1.2898446321487427
triplet_053,triplet_025,1.477449655532837,1.0,1.2954316139221191
triplet_053,triplet_026,1.477449655532837,1.0,1.2925958633422852
triplet_053,triplet_027,1.477449655532837,1.0,1.283827543258667
triplet_053,triplet_028,1.477449655532837,1.0,1.2899184226989746
triplet_053,triplet_029,1.477449655532837,1.0,1.2905884981155396
triplet_053,triplet_030,1.477449655532837,1.0,1.2889915704727173
triplet_053,triplet_031,1.477449655532837,1.0,1.2372268438339233
triplet_053,triplet_032,1.477449655532837,1.0,1.2371127605438232
triplet_053,triplet_033,1.477449655532837,1.0,1.239241123199463
triplet_053,triplet_034,1.477449655532837,1.0,1.2351049184799194
triplet_053,triplet_035,1.477449655532837,1.0,1.2395050525665283
triplet_053,triplet_036,1.477449655532837,1.0,1.2352601289749146
triplet_053,triplet_037,1.477449655532837,1.0,1.2417851686477661
triplet_053,triplet_038,1.477449655532837,1.0,1.2288655042648315
triplet_053,triplet_039,1.477449655532837,1.0,1.2379056215286255
triplet_053,triplet_040,1.477449655532837,1.0,1.2335917949676514
triplet_053,triplet_041,1.477449655532837,1.0,1.2969688177108765
triplet_053,triplet_042,1.477449655532837,1.0,1.2934550046920776
triplet_053,triplet_043,1.477449655532837,1.0,1.3019787073135376
triplet_053,triplet_044,1.477449655532837,1.0,1.2969779968261719
triplet_053,triplet_045,1.477449655532837,1.0,1.2951525449752808
triplet_053,triplet_046,1.477449655532837,1.0,1.3006571531295776
triplet_053,triplet_047,1.477449655532837,1.0,1.2987806797027588
triplet_053,triplet_048,1.477449655532837,1.0,1.2998788356781006
triplet_053,triplet_049,1.477449655532837,1.0,1.298414945602417
triplet_053,triplet_050,1.477449655532837,1.0,1.2969049215316772
triplet_053,triplet_051,1.477449655532837,1.0,0.9042823314666748
triplet_053,triplet_052,1.477449655532837,1.0,0.8810238838195801
triplet_053,triplet_054,1.477449655532837,1.0,0.8844357132911682
triplet_053,triplet_055,1.477449655532837,1.0,0.8712341785430908
triplet_053,triplet_056,1.477449655532837,1.0,0.8852860927581787
triplet_053,triplet_057,1.477449655532837,1.0,0.8603968024253845
triplet_053,triplet_058,1.477449655532837,1.0,0.9033856987953186
triplet_053,triplet_059,1.477449655532837,1.0,0.8829835653305054
triplet_053,triplet_060,1.477449655532837,1.0,0.9098846316337585
triplet_053,triplet_061,1.477449655532837,1.0,1.279903531074524
triplet_053,triplet_062,1.477449655532837,1.0,1.2794239521026611
triplet_053,triplet_063,1.477449655532837,1.0,1.2790652513504028
triplet_053,triplet_064,1.477449655532837,1.0,1.2795192003250122
triplet_053,triplet_065,1.477449655532837,1.0,1.283349633216858
triplet_053,triplet_066,1.477449655532837,1.0,1.2679411172866821
triplet_053,triplet_067,1.477449655532837,1.0,1.278254747390747
triplet_053,triplet_068,1.477449655532837,1.0,1.2772440910339355
triplet_053,triplet_069,1.477449655532837,1.0,1.2815948724746704
triplet_053,triplet_070,1.477449655532837,1.0,1.2842354774475098
triplet_053,triplet_071,1.477449655532837,1.0,1.2883549928665161
triplet_053,triplet_072,1.477449655532837,1.0,1.2908209562301636
triplet_053,triplet_073,1.477449655532837,1.0,1.295107126235962
triplet_053,triplet_074,1.477449655532837,1.0,1.2947694063186646
triplet_053,triplet_075,1.477449655532837,1.0,1.2971409559249878
triplet_053,triplet_076,1.477449655532837,1.0,1.2882708311080933
triplet_053,triplet_077,1.477449655532837,1.0,1.2900314331054688
triplet_053,triplet_078,1.477449655532837,1.0,1.2849514484405518
triplet_053,triplet_079,1.477449655532837,1.0,1.2845364809036255
triplet_053,triplet_080,1.477449655532837,1.0,1.292296290397644
triplet_053,triplet_081,1.477449655532837,1.0,1.2911698818206787
triplet_053,triplet_082,1.477449655532837,1.0,1.2896803617477417
triplet_053,triplet_083,1.477449655532837,1.0,1.2881903648376465
triplet_053,triplet_084,1.477449655532837,1.0,1.2918591499328613
triplet_053,triplet_085,1.477449655532837,1.0,1.2822767496109009
triplet_053,triplet_086,1.477449655532837,1.0,1.3031939268112183
triplet_053,triplet_087,1.477449655532837,1.0,1.2939236164093018
triplet_053,triplet_088,1.477449655532837,1.0,1.2856827974319458
triplet_053,triplet_089,1.477449655532837,1.0,1.3012948036193848
triplet_053,triplet_090,1.477449655532837,1.0,1.293967604637146
triplet_053,triplet_091,1.477449655532837,1.0,1.3002041578292847
triplet_053,triplet_092,1.477449655532837,1.0,1.3025568723678589
triplet_053,triplet_093,1.477449655532837,1.0,1.3039867877960205
triplet_053,triplet_094,1.477449655532837,1.0,1.2957301139831543
triplet_053,triplet_095,1.477449655532837,1.0,1.2932446002960205
triplet_053,triplet_096,1.477449655532837,1.0,1.304672122001648
triplet_053,triplet_097,1.477449655532837,1.0,1.2985215187072754
triplet_053,triplet_098,1.477449655532837,1.0,1.3004331588745117
triplet_053,triplet_099,1.477449655532837,1.0,1.3033530712127686
triplet_053,triplet_100,1.477449655532837,1.0,1.3000397682189941
triplet_054,triplet_001,1.4823511838912964,1.0,1.3143037557601929
triplet_054,triplet_002,1.4823511838912964,1.0,1.3123669624328613
triplet_054,triplet_003,1.4823511838912964,1.0,1.3180451393127441
triplet_054,triplet_004,1.4823511838912964,1.0,1.3132023811340332
triplet_054,triplet_005,1.4823511838912964,1.0,1.3130748271942139
triplet_054,triplet_006,1.4823511838912964,1.0,1.3134984970092773
triplet_054,triplet_007,1.4823511838912964,1.0,1.3099257946014404
triplet_054,triplet_008,1.4823511838912964,1.0,1.3182907104492188
triplet_054,triplet_009,1.4823511838912964,1.0,1.3166619539260864
triplet_054,triplet_010,1.4823511838912964,1.0,1.3115617036819458
triplet_054,triplet_011,1.4823511838912964,1.0,1.2710474729537964
triplet_054,triplet_012,1.4823511838912964,1.0,1.272180438041687
triplet_054,triplet_013,1.4823511838912964,1.0,1.2723133563995361
triplet_054,triplet_014,1.4823511838912964,1.0,1.2702057361602783
triplet_054,triplet_015,1.4823511838912964,1.0,1.272028923034668
triplet_054,triplet_016,1.4823511838912964,1.0,1.2743009328842163
triplet_054,triplet_017,1.4823511838912964,1.0,1.269931435585022
triplet_054,triplet_018,1.4823511838912964,1.0,1.268305778503418
triplet_054,triplet_019,1.4823511838912964,1.0,1.2711021900177002
triplet_054,triplet_020,1.4823511838912964,1.0,1.2722843885421753
triplet_054,triplet_021,1.4823511838912964,1.0,1.2959312200546265
