model_triplet,eval_triplet,sample_index,same_cluster,cos_sim_to_centroid,cos_sim_to_nearest,cos_sim_top3_mean,cos_sim_top5_mean,cos_sim_mean,cos_sim_std,eucl_to_centroid,eucl_to_nearest,proj_on_centroid,angle_to_centroid_deg,forget_emb_variance_mean,forget_mean_pairwise_similarity,forget_centroid_norm,forget_spread,target_emb_norm,base_ppl,unlearn_ppl,log_ppl_ratio
triplet_001,triplet_011,10,0,0.2153640240430832,0.2396266758441925,0.2199191302061081,0.2094261646270752,0.12306540459394455,0.05397208780050278,1.0394234657287598,1.2331856489181519,0.2153640240430832,77.56311533530427,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,1.0,5.47,5.56,0.016319491828601186
triplet_001,triplet_011,11,0,0.17991246283054352,0.2225113809108734,0.21505413949489594,0.20609553158283234,0.10280732810497284,0.06432107090950012,1.0587338209152222,1.246987223625183,0.1799124777317047,79.63533894391458,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,1.0,7.33,7.52,0.02559062206318836
triplet_001,triplet_011,12,0,0.17356085777282715,0.22123172879219055,0.21609532833099365,0.20273014903068542,0.09917783737182617,0.06087668612599373,1.0621564388275146,1.2480130195617676,0.17356085777282715,80.00508020198018,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,1.0,8.77,10.7,0.19890693508376878
triplet_001,triplet_011,13,0,0.1575138121843338,0.246169313788414,0.21665094792842865,0.19548094272613525,0.09000805765390396,0.06744171679019928,1.0707547664642334,1.227868676185608,0.1575138121843338,80.9373816632445,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,1.0,10.08,11.18,0.1035732050837306
triplet_001,triplet_011,14,0,0.15027636289596558,0.23314169049263,0.19764305651187897,0.184665247797966,0.08587238192558289,0.060165587812662125,1.0746102333068848,1.2384331226348877,0.15027636289596558,81.35705747307168,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,0.9999999403953552,17.27,17.34,0.004045079193808639
triplet_001,triplet_011,15,0,0.1811358481645584,0.273353636264801,0.24441558122634888,0.23348495364189148,0.1035064160823822,0.07687732577323914,1.0580732822418213,1.2055261135101318,0.18113583326339722,79.56407326679215,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,1.0,10.69,11.12,0.03943656378548242
triplet_001,triplet_011,16,0,0.17332452535629272,0.29507556557655334,0.24742944538593292,0.23053355515003204,0.09904278814792633,0.07289339601993561,1.0622835159301758,1.1873704195022583,0.17332452535629272,80.0188294359348,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,1.0,5.01,5.14,0.025617164370300326
triplet_001,triplet_011,17,0,0.2650468051433563,0.30875247716903687,0.2759183943271637,0.26516082882881165,0.1514555960893631,0.06804041564464569,1.0117413997650146,1.175795555114746,0.26504677534103394,74.6302660153111,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,0.9999999403953552,10.12,11.5,0.127833371509885
triplet_001,triplet_011,18,0,0.11520587652921677,0.20685626566410065,0.19815661013126373,0.18990854918956757,0.06583207100629807,0.07136286795139313,1.0931000709533691,1.2594791650772095,0.11520588397979736,83.38450017010895,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,1.0,10.12,10.34,0.021506205220963682
triplet_001,triplet_011,19,0,0.17204192280769348,0.2766476571559906,0.24154551327228546,0.22535638511180878,0.09830988198518753,0.07352098822593689,1.0629732608795166,1.2027904987335205,0.17204192280769348,80.09343796759075,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,1.0,6.75,6.98,0.03350641188984272
triplet_001,triplet_011,20,0,0.2177116572856903,0.29418694972991943,0.2797818183898926,0.2655429244041443,0.12440688908100128,0.08369064331054688,1.0381320714950562,1.188118577003479,0.2177116572856903,77.42533692191269,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,1.0,6.83,7.67,0.11599194179646603
triplet_001,triplet_011,21,0,0.14327645301818848,0.18832498788833618,0.18031351268291473,0.17433960735797882,0.08187242597341537,0.05443821847438812,1.0783259868621826,1.274107575416565,0.14327645301818848,81.76251488549757,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,1.0,7.36,7.76,0.05292240145434253
triplet_001,triplet_011,22,0,0.17264609038829803,0.2714490592479706,0.24028818309307098,0.2230735570192337,0.0986550897359848,0.07046270370483398,1.0626485347747803,1.2071048021316528,0.17264610528945923,80.05829587720537,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,1.0,5.39,5.68,0.052405847812154134
triplet_001,triplet_011,23,0,0.2257632464170456,0.25410616397857666,0.24316932260990143,0.23681123554706573,0.12900781631469727,0.05936872959136963,1.0336905717849731,1.221387505531311,0.2257632166147232,76.95223615386605,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,0.9999999403953552,8.69,9.0,0.035051638058918796
triplet_001,triplet_011,24,0,0.15840484201908112,0.22812071442604065,0.22190718352794647,0.2053111493587494,0.09051722288131714,0.06398462504148483,1.0702791213989258,1.242480754852295,0.1584048569202423,80.88568033425899,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,1.0,4.93,5.38,0.08734938611909432
triplet_001,triplet_011,25,0,0.17872433364391327,0.23634964227676392,0.21858899295330048,0.21299418807029724,0.10212839394807816,0.06496068835258484,1.0593749284744263,1.2358402013778687,0.17872433364391327,79.704535334323,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,1.0,4.1,4.36,0.061485083650681095
triplet_001,triplet_011,26,0,0.2250719666481018,0.38051825761795044,0.33663618564605713,0.3127196431159973,0.12861280143260956,0.09418181329965591,1.034072756767273,1.1130871772766113,0.2250719666481018,76.99288990473742,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,1.0,11.7,14.12,0.18800339026138552
triplet_001,triplet_011,27,0,0.11820501834154129,0.20049278438091278,0.18592457473278046,0.17258338630199432,0.06754585355520248,0.05989224463701248,1.0915310382843018,1.2645213603973389,0.1182050108909607,83.21147961046371,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,1.0,12.26,13.21,0.0746321880261687
triplet_001,triplet_011,28,0,0.14456740021705627,0.21098358929157257,0.19734208285808563,0.18643395602703094,0.0826101079583168,0.05866220220923424,1.0776417255401611,1.2561978101730347,0.14456738531589508,81.68777089759588,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,1.0,29.44,30.64,0.03995205101171497
