forget_cluster,eval_cluster,split,sample_index,layer,log_ppl_ratio
triplet_021,triplet_031,test,27,L3_spillover,0.19157319436392156
triplet_021,triplet_031,test,28,L3_spillover,0.1893751288406155
triplet_021,triplet_031,test,29,L3_spillover,0.03080551622799697
triplet_021,triplet_031,test,30,L3_spillover,0.10255658832509215
triplet_021,triplet_031,test,31,L3_spillover,0.02113581613983977
triplet_021,triplet_031,test,32,L3_spillover,0.2894435666539509
triplet_021,triplet_031,test,33,L3_spillover,0.08486854541637273
triplet_021,triplet_031,test,34,L3_spillover,0.14018157631242276
triplet_021,triplet_031,test,35,L3_spillover,0.1850809805186169
triplet_021,triplet_031,test,36,L3_spillover,0.20983283948343018
triplet_021,triplet_031,test,37,L3_spillover,0.028617405217026912
triplet_021,triplet_031,test,38,L3_spillover,0.08587436720255477
triplet_021,triplet_031,test,39,L3_spillover,0.15091338337746707
triplet_021,triplet_031,test,40,L3_spillover,0.07743576224639653
triplet_021,triplet_031,test,41,L3_spillover,0.12445907013462619
triplet_021,triplet_031,test,42,L3_spillover,0.0734392994440861
triplet_021,triplet_031,test,43,L3_spillover,0.11666528479842549
triplet_021,triplet_031,test,44,L3_spillover,0.08548892046617453
triplet_021,triplet_031,test,45,L3_spillover,0.16274784102446985
triplet_021,triplet_031,test,46,L3_spillover,0.06557104575176034
triplet_021,triplet_031,test,47,L3_spillover,0.4658742359037243
triplet_021,triplet_031,test,48,L3_spillover,0.16002351083658128
triplet_021,triplet_031,test,49,L3_spillover,0.09451762973311845
triplet_021,triplet_041,test,0,L3_spillover,0.27850386868093074
triplet_021,triplet_041,test,1,L3_spillover,0.19703602714795715
triplet_021,triplet_041,test,2,L3_spillover,0.16103934082244364
triplet_021,triplet_041,test,3,L3_spillover,0.4126795682574972
triplet_021,triplet_041,test,4,L3_spillover,0.31285754357398704
triplet_021,triplet_041,test,5,L3_spillover,0.10948423284168841
triplet_021,triplet_041,test,6,L3_spillover,0.01285446000488011
triplet_021,triplet_041,test,7,L3_spillover,0.0726743595860462
triplet_021,triplet_041,test,8,L3_spillover,0.10821358464023279
triplet_021,triplet_041,test,9,L3_spillover,0.2837149377503983
triplet_021,triplet_041,test,10,L3_spillover,0.17937852334745075
triplet_021,triplet_041,test,11,L3_spillover,0.49118964924913167
triplet_021,triplet_041,test,12,L3_spillover,0.09680243898816335
triplet_021,triplet_041,test,13,L3_spillover,0.2874091094365745
triplet_021,triplet_041,test,14,L3_spillover,0.14443455823296256
triplet_021,triplet_041,test,15,L3_spillover,0.18597612509438266
triplet_021,triplet_041,test,16,L3_spillover,0.11863373753669643
triplet_021,triplet_041,test,17,L3_spillover,0.14838616474331878
triplet_021,triplet_041,test,18,L3_spillover,0.22901358913400496
triplet_021,triplet_041,test,19,L3_spillover,0.2114452685159228
triplet_021,triplet_041,test,20,L3_spillover,0.2532652677603205
triplet_021,triplet_041,test,21,L3_spillover,0.147319693252265
triplet_021,triplet_041,test,22,L3_spillover,0.16172496359659824
triplet_021,triplet_041,test,23,L3_spillover,0.280207398035075
triplet_021,triplet_041,test,24,L3_spillover,0.46205019788146473
triplet_021,triplet_041,test,25,L3_spillover,0.1717170035451576
triplet_021,triplet_041,test,26,L3_spillover,0.45803233981140534
triplet_021,triplet_041,test,27,L3_spillover,0.3009230215935834
triplet_021,triplet_041,test,28,L3_spillover,0.16071615273405826
triplet_021,triplet_041,test,29,L3_spillover,0.06679748092351576
triplet_021,triplet_041,test,30,L3_spillover,0.29661482860011407
triplet_021,triplet_041,test,31,L3_spillover,0.11694220486607278
triplet_021,triplet_041,test,32,L3_spillover,0.23866625105471867
triplet_021,triplet_041,test,33,L3_spillover,0.2526582887216878
triplet_021,triplet_041,test,34,L3_spillover,0.1775660428178906
triplet_021,triplet_041,test,35,L3_spillover,0.20585205420414882
triplet_021,triplet_041,test,36,L3_spillover,0.33169895786855524
triplet_021,triplet_041,test,37,L3_spillover,0.13253752141466832
triplet_021,triplet_041,test,38,L3_spillover,0.3408295419901686
triplet_021,triplet_041,test,39,L3_spillover,0.3546458597119514
triplet_021,triplet_041,test,40,L3_spillover,0.35215069484718325
triplet_021,triplet_041,test,41,L3_spillover,0.3237870770938972
triplet_021,triplet_041,test,42,L3_spillover,0.4858442555789731
triplet_021,triplet_041,test,43,L3_spillover,0.4415050445913612
triplet_021,triplet_041,test,44,L3_spillover,0.3019096470920683
triplet_021,triplet_041,test,45,L3_spillover,0.26216199227585635
triplet_021,triplet_041,test,46,L3_spillover,0.3457033735659102
triplet_021,triplet_041,test,47,L3_spillover,0.0972989109867993
triplet_021,triplet_041,test,48,L3_spillover,0.3776303091147205
triplet_021,triplet_041,test,49,L3_spillover,0.3081102862556949
triplet_021,triplet_051,test,0,L3_spillover,0.34974450903784327
triplet_021,triplet_051,test,1,L3_spillover,0.10279723325466157
triplet_021,triplet_051,test,2,L3_spillover,0.20220443809409985
triplet_021,triplet_051,test,3,L3_spillover,0.026668247082161273
triplet_021,triplet_051,test,4,L3_spillover,0.1956550876634197
triplet_021,triplet_051,test,5,L3_spillover,0.2213292175839698
triplet_021,triplet_051,test,6,L3_spillover,0.19223601385113329
triplet_021,triplet_051,test,7,L3_spillover,0.29695167339072254
triplet_021,triplet_051,test,8,L3_spillover,0.2211598481412938
triplet_021,triplet_051,test,9,L3_spillover,0.2632435571820499
triplet_021,triplet_051,test,10,L3_spillover,0.031102828628626587
triplet_021,triplet_051,test,11,L3_spillover,0.2915959717729172
triplet_021,triplet_051,test,12,L3_spillover,0.19922930444628725
triplet_021,triplet_051,test,13,L3_spillover,0.18832934100075144
triplet_021,triplet_051,test,14,L3_spillover,0.14836846005499024
triplet_021,triplet_051,test,15,L3_spillover,0.05759749178333654
triplet_021,triplet_051,test,16,L3_spillover,0.1863410856051449
triplet_021,triplet_051,test,17,L3_spillover,0.1145331140438853
triplet_021,triplet_051,test,18,L3_spillover,0.06438225892926822
triplet_021,triplet_051,test,19,L3_spillover,0.1412672241210704
triplet_021,triplet_051,test,20,L3_spillover,0.1520162072986257
triplet_021,triplet_051,test,21,L3_spillover,0.0313715963611253
triplet_021,triplet_051,test,22,L3_spillover,0.16966901954308947
triplet_021,triplet_051,test,23,L3_spillover,0.10617698505642227
triplet_021,triplet_051,test,24,L3_spillover,0.19324417461003543
triplet_021,triplet_051,test,25,L3_spillover,0.04234042032154599
triplet_021,triplet_051,test,26,L3_spillover,0.16911477605612601
triplet_021,triplet_051,test,27,L3_spillover,0.34447059540532243
triplet_021,triplet_051,test,28,L3_spillover,0.1266917805454929
triplet_021,triplet_051,test,29,L3_spillover,0.1895317287438437
triplet_021,triplet_051,test,30,L3_spillover,0.09163232384041853
triplet_021,triplet_051,test,31,L3_spillover,0.10888504889539377
triplet_021,triplet_051,test,32,L3_spillover,0.29782123684722034
triplet_021,triplet_051,test,33,L3_spillover,0.11310648777248167
triplet_021,triplet_051,test,34,L3_spillover,0.4211126535433787
triplet_021,triplet_051,test,35,L3_spillover,0.17344388276193726
triplet_021,triplet_051,test,36,L3_spillover,0.158575465807614
triplet_021,triplet_051,test,37,L3_spillover,0.2049840503032019
triplet_021,triplet_051,test,38,L3_spillover,0.19171922904052832
triplet_021,triplet_051,test,39,L3_spillover,0.04760521906835919
triplet_021,triplet_051,test,40,L3_spillover,0.041255113706986826
triplet_021,triplet_051,test,41,L3_spillover,0.0306795479496066
triplet_021,triplet_051,test,42,L3_spillover,0.03359778496617671
triplet_021,triplet_051,test,43,L3_spillover,0.1388111460116365
triplet_021,triplet_051,test,44,L3_spillover,0.2899772306775766
triplet_021,triplet_051,test,45,L3_spillover,0.07456869549750847
triplet_021,triplet_051,test,46,L3_spillover,0.1405588284319795
triplet_021,triplet_051,test,47,L3_spillover,0.06650649744138824
triplet_021,triplet_051,test,48,L3_spillover,0.036880085967194595
triplet_021,triplet_051,test,49,L3_spillover,0.13475901928561046
triplet_021,triplet_061,test,0,L3_spillover,0.3020231897224388
triplet_021,triplet_061,test,1,L3_spillover,0.15406155723907924
triplet_021,triplet_061,test,2,L3_spillover,0.256900442452608
triplet_021,triplet_061,test,3,L3_spillover,0.10926793478212013
triplet_021,triplet_061,test,4,L3_spillover,0.0980223362023934
triplet_021,triplet_061,test,5,L3_spillover,0.08411535131217249
triplet_021,triplet_061,test,6,L3_spillover,0.0868334885252277
triplet_021,triplet_061,test,7,L3_spillover,0.3776455682530372
triplet_021,triplet_061,test,8,L3_spillover,0.028583844141675464
triplet_021,triplet_061,test,9,L3_spillover,0.13278867627425367
triplet_021,triplet_061,test,10,L3_spillover,0.06399916757824672
triplet_021,triplet_061,test,11,L3_spillover,0.1656278334804643
triplet_021,triplet_061,test,12,L3_spillover,0.1564259936643939
triplet_021,triplet_061,test,13,L3_spillover,0.11470136911897541
triplet_021,triplet_061,test,14,L3_spillover,0.12035043116162933
triplet_021,triplet_061,test,15,L3_spillover,0.12372333763273087
triplet_021,triplet_061,test,16,L3_spillover,0.1650981575824433
triplet_021,triplet_061,test,17,L3_spillover,0.190226736301068
triplet_021,triplet_061,test,18,L3_spillover,0.15868627264482948
triplet_021,triplet_061,test,19,L3_spillover,0.3909570816185858
triplet_021,triplet_061,test,20,L3_spillover,0.03954729708825454
triplet_021,triplet_061,test,21,L3_spillover,0.16430305129127654
triplet_021,triplet_061,test,22,L3_spillover,0.11567503065976603
triplet_021,triplet_061,test,23,L3_spillover,0.06341747210831303
triplet_021,triplet_061,test,24,L3_spillover,0.1112256351102244
triplet_021,triplet_061,test,25,L3_spillover,0.23732818630616595
triplet_021,triplet_061,test,26,L3_spillover,0.12491064958061562
triplet_021,triplet_061,test,27,L3_spillover,0.09253171924431135
triplet_021,triplet_061,test,28,L3_spillover,0.0830143283850509
triplet_021,triplet_061,test,29,L3_spillover,0.11644940576323276
triplet_021,triplet_061,test,30,L3_spillover,0.5129720788128344
triplet_021,triplet_061,test,31,L3_spillover,0.08979726960250405
triplet_021,triplet_061,test,32,L3_spillover,0.11233936407520692
triplet_021,triplet_061,test,33,L3_spillover,0.24351085413864362
triplet_021,triplet_061,test,34,L3_spillover,0.07292296238684798
triplet_021,triplet_061,test,35,L3_spillover,0.1188484785306009
triplet_021,triplet_061,test,36,L3_spillover,0.2692200096120456
triplet_021,triplet_061,test,37,L3_spillover,0.47934829856794275
triplet_021,triplet_061,test,38,L3_spillover,0.20355494793601972
triplet_021,triplet_061,test,39,L3_spillover,0.14326469748341267
triplet_021,triplet_061,test,40,L3_spillover,0.21233987854250658
triplet_021,triplet_061,test,41,L3_spillover,0.20364688813519713
triplet_021,triplet_061,test,42,L3_spillover,0.24253004608631307
triplet_021,triplet_061,test,43,L3_spillover,0.24072993581628552
triplet_021,triplet_061,test,44,L3_spillover,0.3845134956223861
triplet_021,triplet_061,test,45,L3_spillover,0.24463127105089938
triplet_021,triplet_061,test,46,L3_spillover,0.19691129253824538
triplet_021,triplet_061,test,47,L3_spillover,0.15343613888938945
triplet_021,triplet_061,test,48,L3_spillover,0.06669137449867214
triplet_021,triplet_061,test,49,L3_spillover,0.16654520469696601
triplet_021,triplet_071,test,0,L3_spillover,0.20109245843761453
triplet_021,triplet_071,test,1,L3_spillover,0.5705448584676129
triplet_021,triplet_071,test,2,L3_spillover,0.029538012436863874
triplet_021,triplet_071,test,3,L3_spillover,0.1628522072878954
triplet_021,triplet_071,test,4,L3_spillover,0.26556085749311853
triplet_021,triplet_071,test,5,L3_spillover,0.4660716246423827
triplet_021,triplet_071,test,6,L3_spillover,0.13376991379440703
triplet_021,triplet_071,test,7,L3_spillover,0.3745405013669837
triplet_021,triplet_071,test,8,L3_spillover,0.3088784622759821
triplet_021,triplet_071,test,9,L3_spillover,0.0313731053223226
triplet_021,triplet_071,test,10,L3_spillover,0.3019704032568762
triplet_021,triplet_071,test,11,L3_spillover,0.10002310306310556
triplet_021,triplet_071,test,12,L3_spillover,0.41235376910334964
triplet_021,triplet_071,test,13,L3_spillover,0.30675622021434856
triplet_021,triplet_071,test,14,L3_spillover,0.22396625806567313
triplet_021,triplet_071,test,15,L3_spillover,0.23154488563179884
triplet_021,triplet_071,test,16,L3_spillover,0.16360124127186587
triplet_021,triplet_071,test,17,L3_spillover,0.20462277123881892
triplet_021,triplet_071,test,18,L3_spillover,0.16841185812362658
triplet_021,triplet_071,test,19,L3_spillover,0.13248918304607907
triplet_021,triplet_071,test,20,L3_spillover,0.18048058764128203
triplet_021,triplet_071,test,21,L3_spillover,0.3392157225669637
triplet_021,triplet_071,test,22,L3_spillover,0.21881108529674964
triplet_021,triplet_071,test,23,L3_spillover,0.3046604089861987
triplet_021,triplet_071,test,24,L3_spillover,0.19909867706020704
triplet_021,triplet_071,test,25,L3_spillover,0.16779345623104486
triplet_021,triplet_071,test,26,L3_spillover,0.2882828534851711
triplet_021,triplet_071,test,27,L3_spillover,0.06409628086754653
triplet_021,triplet_071,test,28,L3_spillover,0.21277322277209623
triplet_021,triplet_071,test,29,L3_spillover,0.24863022320665304
triplet_021,triplet_071,test,30,L3_spillover,0.27176661714588146
triplet_021,triplet_071,test,31,L3_spillover,0.13408406542559637
triplet_021,triplet_071,test,32,L3_spillover,0.1396903117028743
triplet_021,triplet_071,test,33,L3_spillover,0.3063885756544107
triplet_021,triplet_071,test,34,L3_spillover,0.17678685201497396
triplet_021,triplet_071,test,35,L3_spillover,0.1182303628837039
triplet_021,triplet_071,test,36,L3_spillover,0.10730442074093664
triplet_021,triplet_071,test,37,L3_spillover,0.17068954059145555
triplet_021,triplet_071,test,38,L3_spillover,0.1482918082076432
triplet_021,triplet_071,test,39,L3_spillover,0.3291490202352825
triplet_021,triplet_071,test,40,L3_spillover,0.20479441264601322
triplet_021,triplet_071,test,41,L3_spillover,0.16917873135476014
triplet_021,triplet_071,test,42,L3_spillover,0.20386719885682114
triplet_021,triplet_071,test,43,L3_spillover,0.2744368457017602
triplet_021,triplet_071,test,44,L3_spillover,0.335234612700863
triplet_021,triplet_071,test,45,L3_spillover,0.12825433552367885
triplet_021,triplet_071,test,46,L3_spillover,0.18777859625701285
triplet_021,triplet_071,test,47,L3_spillover,0.008755528102378504
triplet_021,triplet_071,test,48,L3_spillover,0.16048591655106922
triplet_021,triplet_071,test,49,L3_spillover,0.19584686060484577
triplet_021,triplet_081,test,0,L3_spillover,0.1747289034841511
triplet_021,triplet_081,test,1,L3_spillover,0.4228568508200336
triplet_021,triplet_081,test,2,L3_spillover,0.04305948946044701
triplet_021,triplet_081,test,3,L3_spillover,0.13538610722111713
triplet_021,triplet_081,test,4,L3_spillover,0.24769183251947105
triplet_021,triplet_081,test,5,L3_spillover,0.1451361224979256
triplet_021,triplet_081,test,6,L3_spillover,0.08964128306533536
triplet_021,triplet_081,test,7,L3_spillover,0.05297581597776431
triplet_021,triplet_081,test,8,L3_spillover,0.11407410773432547
triplet_021,triplet_081,test,9,L3_spillover,0.10730038047565278
triplet_021,triplet_081,test,10,L3_spillover,0.030411700418023328
triplet_021,triplet_081,test,11,L3_spillover,0.1576847586762905
triplet_021,triplet_081,test,12,L3_spillover,0.15404248984554497
triplet_021,triplet_081,test,13,L3_spillover,0.11556238267962812
triplet_021,triplet_081,test,14,L3_spillover,0.20944470695604794
triplet_021,triplet_081,test,15,L3_spillover,0.2292225973905921
triplet_021,triplet_081,test,16,L3_spillover,0.21874036625430818
triplet_021,triplet_081,test,17,L3_spillover,0.11461807001028038
triplet_021,triplet_081,test,18,L3_spillover,0.18406220127173875
triplet_021,triplet_081,test,19,L3_spillover,0.3146409749639786
triplet_021,triplet_081,test,20,L3_spillover,0.1613037861499136
triplet_021,triplet_081,test,21,L3_spillover,0.07839691778024424
triplet_021,triplet_081,test,22,L3_spillover,0.31944582363957863
triplet_021,triplet_081,test,23,L3_spillover,0.13226796857775067
triplet_021,triplet_081,test,24,L3_spillover,0.21650168328270303
triplet_021,triplet_081,test,25,L3_spillover,0.1891658758612299
triplet_021,triplet_081,test,26,L3_spillover,0.22522712655578023
triplet_021,triplet_081,test,27,L3_spillover,0.0603631497270905
triplet_021,triplet_081,test,28,L3_spillover,0.10246158096194996
triplet_021,triplet_081,test,29,L3_spillover,0.08912528810955835
triplet_021,triplet_081,test,30,L3_spillover,0.33524348365071993
triplet_021,triplet_081,test,31,L3_spillover,0.168519409075994
triplet_021,triplet_081,test,32,L3_spillover,0.3347495833097668
triplet_021,triplet_081,test,33,L3_spillover,0.0005302227059532087
triplet_021,triplet_081,test,34,L3_spillover,0.2392148309975313
triplet_021,triplet_081,test,35,L3_spillover,0.06300712727014299
triplet_021,triplet_081,test,36,L3_spillover,0.04640007560476407
triplet_021,triplet_081,test,37,L3_spillover,0.5376622777195504
triplet_021,triplet_081,test,38,L3_spillover,0.12350942999237684
triplet_021,triplet_081,test,39,L3_spillover,0.12370271467668326
triplet_021,triplet_081,test,40,L3_spillover,0.046109197416174134
triplet_021,triplet_081,test,41,L3_spillover,0.15518910151974016
triplet_021,triplet_081,test,42,L3_spillover,0.08399693572261634
triplet_021,triplet_081,test,43,L3_spillover,0.08231034213239442
triplet_021,triplet_081,test,44,L3_spillover,0.1396809739932675
triplet_021,triplet_081,test,45,L3_spillover,0.27802682503044684
triplet_021,triplet_081,test,46,L3_spillover,0.08012291621578928
triplet_021,triplet_081,test,47,L3_spillover,0.0844752356353284
triplet_021,triplet_081,test,48,L3_spillover,0.16198268853399106
triplet_021,triplet_081,test,49,L3_spillover,0.15755526038083295
triplet_021,triplet_091,test,0,L3_spillover,0.17890224178479436
triplet_021,triplet_091,test,1,L3_spillover,0.28980501062244457
triplet_021,triplet_091,test,2,L3_spillover,0.32491445101546756
triplet_021,triplet_091,test,3,L3_spillover,0.0506245821508747
triplet_021,triplet_091,test,4,L3_spillover,0.02332232769435099
triplet_021,triplet_091,test,5,L3_spillover,0.01706526055418715
triplet_021,triplet_091,test,6,L3_spillover,0.1820573908962357
triplet_021,triplet_091,test,7,L3_spillover,0.10895118378855502
triplet_021,triplet_091,test,8,L3_spillover,0.04539357226036233
triplet_021,triplet_091,test,9,L3_spillover,0.3490663995391237
triplet_021,triplet_091,test,10,L3_spillover,0.061833576422982865
triplet_021,triplet_091,test,11,L3_spillover,0.03770644173896448
triplet_021,triplet_091,test,12,L3_spillover,0.21088502911376414
triplet_021,triplet_091,test,13,L3_spillover,0.07548254281688861
triplet_021,triplet_091,test,14,L3_spillover,0.10694907834296406
triplet_021,triplet_091,test,15,L3_spillover,0.09301126046238466
triplet_021,triplet_091,test,16,L3_spillover,0.02289256598744984
triplet_021,triplet_091,test,17,L3_spillover,0.04668711397265326
triplet_021,triplet_091,test,18,L3_spillover,0.179971379449001
triplet_021,triplet_091,test,19,L3_spillover,0.2026370227517245
triplet_021,triplet_091,test,20,L3_spillover,0.18225570450062478
triplet_021,triplet_091,test,21,L3_spillover,0.07866461906091227
triplet_021,triplet_091,test,22,L3_spillover,0.2919647342437818
triplet_021,triplet_091,test,23,L3_spillover,0.10788896201118492
triplet_021,triplet_091,test,24,L3_spillover,0.3039629580559185
triplet_021,triplet_091,test,25,L3_spillover,0.06498405467133904
triplet_021,triplet_091,test,26,L3_spillover,0.10950196789768739
triplet_021,triplet_091,test,27,L3_spillover,0.19418919129015522
triplet_021,triplet_091,test,28,L3_spillover,0.07403379643140172
triplet_021,triplet_091,test,29,L3_spillover,0.16678760275571058
triplet_021,triplet_091,test,30,L3_spillover,0.11651480466838834
triplet_021,triplet_091,test,31,L3_spillover,0.13666455445655956
triplet_021,triplet_091,test,32,L3_spillover,0.18274181315651722
triplet_021,triplet_091,test,33,L3_spillover,0.3098588513216619
triplet_021,triplet_091,test,34,L3_spillover,0.07534943724178679
triplet_021,triplet_091,test,35,L3_spillover,0.22675950348896529
triplet_021,triplet_091,test,36,L3_spillover,0.2728386110299601
triplet_021,triplet_091,test,37,L3_spillover,0.22236503823479606
triplet_021,triplet_091,test,38,L3_spillover,0.09789287717716391
triplet_021,triplet_091,test,39,L3_spillover,0.2175202937598476
triplet_021,triplet_091,test,40,L3_spillover,0.04857787247985437
triplet_021,triplet_091,test,41,L3_spillover,0.08980389486130327
triplet_021,triplet_091,test,42,L3_spillover,0.09010464823423871
triplet_021,triplet_091,test,43,L3_spillover,0.06305813596713701
triplet_021,triplet_091,test,44,L3_spillover,0.18866903222469839
triplet_021,triplet_091,test,45,L3_spillover,0.33892756454959266
triplet_021,triplet_091,test,46,L3_spillover,0.2535601593825237
triplet_021,triplet_091,test,47,L3_spillover,0.2443255282674262
triplet_021,triplet_091,test,48,L3_spillover,0.2753615880637403
triplet_021,triplet_091,test,49,L3_spillover,0.19338341589621694
triplet_031,triplet_001,test,0,L3_spillover,0.3135998504555679
triplet_031,triplet_001,test,1,L3_spillover,0.2932398477741281
triplet_031,triplet_001,test,2,L3_spillover,0.1805020211004938
triplet_031,triplet_001,test,3,L3_spillover,0.08499321283339271
triplet_031,triplet_001,test,4,L3_spillover,0.1807479923465242
triplet_031,triplet_001,test,5,L3_spillover,0.06831046816011936
triplet_031,triplet_001,test,6,L3_spillover,0.14468270529401966
triplet_031,triplet_001,test,7,L3_spillover,0.10877084294387052
triplet_031,triplet_001,test,8,L3_spillover,0.3001410097194111
triplet_031,triplet_001,test,9,L3_spillover,0.16926612538186492
triplet_031,triplet_001,test,10,L3_spillover,0.2971428809560099
triplet_031,triplet_001,test,11,L3_spillover,0.32501548282982706
triplet_031,triplet_001,test,12,L3_spillover,0.40384903941983963
triplet_031,triplet_001,test,13,L3_spillover,0.2638645074351944
triplet_031,triplet_001,test,14,L3_spillover,0.2960154540109254
triplet_031,triplet_001,test,15,L3_spillover,0.20962828431441458
triplet_031,triplet_001,test,16,L3_spillover,0.17044331373693497
triplet_031,triplet_001,test,17,L3_spillover,0.29403578249569434
triplet_031,triplet_001,test,18,L3_spillover,0.0915848238355198
triplet_031,triplet_001,test,19,L3_spillover,0.1482992880587942
triplet_031,triplet_001,test,20,L3_spillover,0.2717711799286314
triplet_031,triplet_001,test,21,L3_spillover,0.19845093872383823
triplet_031,triplet_001,test,22,L3_spillover,0.2768738737351775
triplet_031,triplet_001,test,23,L3_spillover,0.245611858082795
triplet_031,triplet_001,test,24,L3_spillover,0.12327309390750435
triplet_031,triplet_001,test,25,L3_spillover,0.128592207608523
triplet_031,triplet_001,test,26,L3_spillover,0.15448834655341115
triplet_031,triplet_001,test,27,L3_spillover,0.35991723106012663
triplet_031,triplet_001,test,28,L3_spillover,0.19407339371136928
triplet_031,triplet_001,test,29,L3_spillover,0.09676755193499442
triplet_031,triplet_001,test,30,L3_spillover,0.016048488870464086
triplet_031,triplet_001,test,31,L3_spillover,0.16353364292832143
triplet_031,triplet_001,test,32,L3_spillover,0.3690484070558256
triplet_031,triplet_001,test,33,L3_spillover,0.15590660652952312
triplet_031,triplet_001,test,34,L3_spillover,0.35353583992879895
triplet_031,triplet_001,test,35,L3_spillover,0.19439081134271707
triplet_031,triplet_001,test,36,L3_spillover,0.2335089582391708
triplet_031,triplet_001,test,37,L3_spillover,0.17910564991477995
triplet_031,triplet_001,test,38,L3_spillover,0.25942395067609547
triplet_031,triplet_001,test,39,L3_spillover,0.35278961497971806
triplet_031,triplet_001,test,40,L3_spillover,0.30001905290963327
triplet_031,triplet_001,test,41,L3_spillover,0.17062551703076326
triplet_031,triplet_001,test,42,L3_spillover,0.22901615851478
triplet_031,triplet_001,test,43,L3_spillover,0.28270446137802874
triplet_031,triplet_001,test,44,L3_spillover,0.05671118664108118
triplet_031,triplet_001,test,45,L3_spillover,0.040573516447166454
triplet_031,triplet_001,test,46,L3_spillover,0.08434114843375096
triplet_031,triplet_001,test,47,L3_spillover,0.1587355577880754
triplet_031,triplet_001,test,48,L3_spillover,0.11484467519027981
triplet_031,triplet_001,test,49,L3_spillover,0.20953789925843094
triplet_031,triplet_011,test,0,L3_spillover,0.25440243896948267
triplet_031,triplet_011,test,1,L3_spillover,0.2093502291818738
triplet_031,triplet_011,test,2,L3_spillover,0.16518527455096732
triplet_031,triplet_011,test,3,L3_spillover,0.14673721128405726
triplet_031,triplet_011,test,4,L3_spillover,0.06660424561321328
triplet_031,triplet_011,test,5,L3_spillover,0.17966487125602126
triplet_031,triplet_011,test,6,L3_spillover,0.12009362439353181
triplet_031,triplet_011,test,7,L3_spillover,0.05039826175856017
triplet_031,triplet_011,test,8,L3_spillover,0.20782209661977638
triplet_031,triplet_011,test,9,L3_spillover,0.08753099248586257
triplet_031,triplet_011,test,10,L3_spillover,0.10243118364733332
triplet_031,triplet_011,test,11,L3_spillover,0.07488724357441577
triplet_031,triplet_011,test,12,L3_spillover,0.37105227881727115
triplet_031,triplet_011,test,13,L3_spillover,0.1859525229881296
triplet_031,triplet_011,test,14,L3_spillover,0.0859492419986463
triplet_031,triplet_011,test,15,L3_spillover,0.1394771985409895
triplet_031,triplet_011,test,16,L3_spillover,0.08050321884907063
triplet_031,triplet_011,test,17,L3_spillover,0.30506955592056023
triplet_031,triplet_011,test,18,L3_spillover,0.07333127308554972
triplet_031,triplet_011,test,19,L3_spillover,0.13427185915224632
triplet_031,triplet_011,test,20,L3_spillover,0.1985387825960526
triplet_031,triplet_011,test,21,L3_spillover,0.047754431295899825
triplet_031,triplet_011,test,22,L3_spillover,0.14483094787845605
triplet_031,triplet_011,test,23,L3_spillover,0.12224818308907391
triplet_031,triplet_011,test,24,L3_spillover,0.15906469462968748
triplet_031,triplet_011,test,25,L3_spillover,0.19845093872383843
triplet_031,triplet_011,test,26,L3_spillover,0.33891126222057183
triplet_031,triplet_011,test,27,L3_spillover,0.1469000340991497
triplet_031,triplet_011,test,28,L3_spillover,0.07522342123758753
triplet_031,triplet_011,test,29,L3_spillover,0.010010809380641163
triplet_031,triplet_011,test,30,L3_spillover,0.12055696253910853
triplet_031,triplet_011,test,31,L3_spillover,0.07898841131863046
triplet_031,triplet_011,test,32,L3_spillover,0.13474163952810952
triplet_031,triplet_011,test,33,L3_spillover,0.10572211392609468
triplet_031,triplet_011,test,34,L3_spillover,0.16796131992611885
triplet_031,triplet_011,test,35,L3_spillover,0.020637789446133196
triplet_031,triplet_011,test,36,L3_spillover,0.06967992063799001
triplet_031,triplet_011,test,37,L3_spillover,0.15743691347807687
triplet_031,triplet_011,test,38,L3_spillover,0.24325978710242643
triplet_031,triplet_011,test,39,L3_spillover,0.09254614612447462
triplet_031,triplet_011,test,40,L3_spillover,0.04422704346876451
triplet_031,triplet_011,test,41,L3_spillover,0.06705741415705525
triplet_031,triplet_011,test,42,L3_spillover,0.1866361349717467
triplet_031,triplet_011,test,43,L3_spillover,0.049825803769392246
triplet_031,triplet_011,test,44,L3_spillover,0.015869286188414034
triplet_031,triplet_011,test,45,L3_spillover,0.03605406177453134
triplet_031,triplet_011,test,46,L3_spillover,0.06712011947344156
triplet_031,triplet_011,test,47,L3_spillover,0.09633751851690615
triplet_031,triplet_011,test,48,L3_spillover,0.059826450312317925
triplet_031,triplet_011,test,49,L3_spillover,0.025170738346551574
triplet_031,triplet_021,test,0,L3_spillover,0.266338749356345
triplet_031,triplet_021,test,1,L3_spillover,0.06826178823274855
triplet_031,triplet_021,test,2,L3_spillover,0.49602007491501177
triplet_031,triplet_021,test,3,L3_spillover,0.06603058152308602
triplet_031,triplet_021,test,4,L3_spillover,0.33732730294094626
triplet_031,triplet_021,test,5,L3_spillover,0.32120476449042457
triplet_031,triplet_021,test,6,L3_spillover,0.2683355455055832
triplet_031,triplet_021,test,7,L3_spillover,0.11678921148144913
triplet_031,triplet_021,test,8,L3_spillover,0.14452751013579718
triplet_031,triplet_021,test,9,L3_spillover,0.34600850308145303
triplet_031,triplet_021,test,10,L3_spillover,0.2980262168572247
triplet_031,triplet_021,test,11,L3_spillover,0.32790687376229005
triplet_031,triplet_021,test,12,L3_spillover,0.2688754827409252
